eval_index,frame_original_index,mask_original_index,pred_path,gt_path,mask_path,pred_name,gt_name,mask_name,pred_stem,gt_stem,mask_stem,pred_orig_size,gt_orig_size,mask_orig_size,pred_gt_same_name,gt_mask_same_name,mask_ratio,hole_pixels,PSNR_all,PSNR_hole,SSIM_all,SSIM_hole,PSNR_nomask,SSIM_nomask,LPIPS,nonmask_dil30_ratio,PSNR_nonmask_dil30,SSIM_nonmask_dil30,hole_psnr_gt_all,jump_image,jump_mask,gt_original_index,aligned_pair
126,126,126,results/B_mask_20_30_reliability_inference/line_debug/0031_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00252.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000886.png,0031_reliability.png,00252.jpg,0000886.png,0031_reliability,00252,0000886,"[256, 256]","[256, 256]","[256, 256]",False,False,0.297576904296875,19502,8.706414208874753,10.267407547828423,0.028815485537052155,0.028815485537052155,8.183671412344216,0.03227231651544571,0.7884639501571655,0.27337646484375,8.853063203982474,0.028815485537052155,True,0,0,126,pred[126] <-> gt[126] <-> mask[126]
127,127,127,results/B_mask_20_30_reliability_inference/line_debug/0031_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00254.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000887.png,0031_soft.png,00254.jpg,0000887.png,0031_soft,00254,0000887,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2468414306640625,16177,9.236680393886417,9.12181888350277,0.030710702762007713,0.030697518959641457,9.274995804225933,0.03546791151165962,0.7620564103126526,0.30352783203125,8.402897745659375,0.030710702762007713,False,0,0,127,pred[127] <-> gt[127] <-> mask[127]
128,128,128,results/B_mask_20_30_reliability_inference/frames/0032.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00256.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000888.png,0032.png,00256.jpg,0000888.png,0032,00256,0000888,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2820892333984375,18487,7.922824867235931,5.993063443424265,0.33102694153785706,0.29563820362091064,9.000941543846675,0.3687455356121063,0.7483117580413818,0.2873382568359375,8.94739466281122,0.31665173172950745,False,0,0,128,pred[128] <-> gt[128] <-> mask[128]
129,129,129,results/B_mask_20_30_reliability_inference/line_debug/0032_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00258.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000909.png,0032_center.png,00258.jpg,0000909.png,0032_center,00258,0000909,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2731170654296875,17899,9.534063324549102,12.435205940967082,0.02391689270734787,0.023485278710722923,8.803897249059741,0.02333100698888302,0.7695807218551636,0.2285614013671875,11.522925566976795,0.0264746006578207,True,0,0,129,pred[129] <-> gt[129] <-> mask[129]
130,130,130,results/B_mask_20_30_reliability_inference/line_debug/0032_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00260.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000911.png,0032_reliability.png,00260.jpg,0000911.png,0032_reliability,00260,0000911,"[256, 256]","[256, 256]","[256, 256]",False,False,0.241485595703125,15826,10.009554926188242,6.813294450039771,0.04961971566081047,0.05621500685811043,11.855258552190044,0.05938464403152466,0.74708092212677,0.1743316650390625,9.551195178939558,0.0536789707839489,False,0,0,130,pred[130] <-> gt[130] <-> mask[130]
131,131,131,results/B_mask_20_30_reliability_inference/line_debug/0032_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00262.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000919.png,0032_soft.png,00262.jpg,0000919.png,0032_soft,00262,0000919,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2163238525390625,14177,10.163949187109749,7.90523615112088,0.053275834769010544,0.055171698331832886,11.070025172812752,0.05286593735218048,0.7479050159454346,0.2357177734375,9.185982566434578,0.05774373188614845,False,0,0,131,pred[131] <-> gt[131] <-> mask[131]
132,132,132,results/B_mask_20_30_reliability_inference/frames/0033.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00264.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000920.png,0033.png,00264.jpg,0000920.png,0033,00264,0000920,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2777557373046875,18203,7.6479424150480435,8.30215638889435,0.2283715009689331,0.20001430809497833,7.42044575862793,0.24401916563510895,0.7632516026496887,0.36077880859375,6.718220936254191,0.20915617048740387,True,0,0,132,pred[132] <-> gt[132] <-> mask[132]
133,133,133,results/B_mask_20_30_reliability_inference/line_debug/0033_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00266.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000921.png,0033_center.png,00266.jpg,0000921.png,0033_center,00266,0000921,"[256, 256]","[256, 256]","[256, 256]",False,False,0.248321533203125,16274,9.543200734860887,8.988522806169705,0.03396809473633766,0.03434079512953758,9.743193214196864,0.037825264036655426,0.7640722393989563,0.310638427734375,9.500893734666917,0.036627113819122314,False,0,0,133,pred[133] <-> gt[133] <-> mask[133]
134,134,134,results/B_mask_20_30_reliability_inference/line_debug/0033_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00268.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000936.png,0033_reliability.png,00268.jpg,0000936.png,0033_reliability,00268,0000936,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2364654541015625,15497,9.619435637798844,8.255831021465662,0.05859503149986267,0.04699956998229027,10.146259400544865,0.06623546779155731,0.7461370229721069,0.242401123046875,12.302661951804254,0.05188976600766182,False,0,0,134,pred[134] <-> gt[134] <-> mask[134]
135,135,135,results/B_mask_20_30_reliability_inference/line_debug/0033_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00270.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000940.png,0033_soft.png,00270.jpg,0000940.png,0033_soft,00270,0000940,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2070159912109375,13567,8.72853265669761,6.991805341647178,0.058933958411216736,0.042546987533569336,9.32513599573184,0.06509946286678314,0.7585649490356445,0.2422332763671875,10.56205286992532,0.0446748323738575,False,0,0,135,pred[135] <-> gt[135] <-> mask[135]
136,136,136,results/B_mask_20_30_reliability_inference/frames/0034.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00272.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000945.png,0034.png,00272.jpg,0000945.png,0034,00272,0000945,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2706756591796875,17739,7.276246059849702,7.587421563310731,0.23884451389312744,0.23884451389312744,7.16620509965967,0.2481638640165329,0.7345251441001892,0.4172210693359375,6.57862454923692,0.23884451389312744,True,0,0,136,pred[136] <-> gt[136] <-> mask[136]
137,137,137,results/B_mask_20_30_reliability_inference/line_debug/0034_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00274.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000953.png,0034_center.png,00274.jpg,0000953.png,0034_center,00274,0000953,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2298736572265625,15065,6.390880623773026,8.51870649371609,0.013347773812711239,0.0188620463013649,5.915728361675951,0.010747554711997509,0.8313988447189331,0.3746337890625,6.059407072145633,0.016117483377456665,True,0,0,137,pred[137] <-> gt[137] <-> mask[137]
138,138,138,results/B_mask_20_30_reliability_inference/line_debug/0034_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00276.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000962.png,0034_reliability.png,00276.jpg,0000962.png,0034_reliability,00276,0000962,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2893218994140625,18961,6.296756886715276,4.419638903457463,0.039147261530160904,0.04517345130443573,7.376442642748118,0.042865995317697525,0.7677375674247742,0.2240142822265625,5.640010882014247,0.04228333756327629,False,0,0,138,pred[138] <-> gt[138] <-> mask[138]
139,139,139,results/B_mask_20_30_reliability_inference/line_debug/0034_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00278.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000967.png,0034_soft.png,00278.jpg,0000967.png,0034_soft,00278,0000967,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2982025146484375,19543,4.683635343741973,6.73270873906426,0.02766100876033306,0.033253803849220276,4.039717404682984,0.020529143512248993,0.790941059589386,0.404571533203125,5.379393326244319,0.029035890474915504,True,0,0,139,pred[139] <-> gt[139] <-> mask[139]
140,140,140,results/B_mask_20_30_reliability_inference/frames/0035.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00280.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000974.png,0035.png,00280.jpg,0000974.png,0035,00280,0000974,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2464752197265625,16153,7.305545603626619,11.956067741207633,0.24727748334407806,0.21708117425441742,6.459812336061005,0.2489502727985382,0.6910852789878845,0.3133697509765625,7.265208253705959,0.2529348134994507,True,0,0,140,pred[140] <-> gt[140] <-> mask[140]
141,141,141,results/B_mask_20_30_reliability_inference/line_debug/0035_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00282.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000977.png,0035_center.png,00282.jpg,0000977.png,0035_center,00282,0000977,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2526092529296875,16555,3.926880975123483,2.9364578764116027,0.008179028518497944,0.0019110083812847733,4.320159069139371,0.011058622971177101,0.7355198264122009,0.2703857421875,3.5333954614156298,0.001656626001931727,False,0,0,141,pred[141] <-> gt[141] <-> mask[141]
142,142,142,results/B_mask_20_30_reliability_inference/line_debug/0035_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00284.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000979.png,0035_reliability.png,00284.jpg,0000979.png,0035_reliability,00284,0000979,"[256, 256]","[256, 256]","[256, 256]",False,False,0.274200439453125,17970,3.980682113928699,3.8098983327065215,0.016812115907669067,0.017210891470313072,4.046991891836323,0.01756659895181656,0.7513854503631592,0.343719482421875,3.7017329733011053,0.016822367906570435,False,0,0,142,pred[142] <-> gt[142] <-> mask[142]
143,143,143,results/B_mask_20_30_reliability_inference/line_debug/0035_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00286.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000987.png,0035_soft.png,00286.jpg,0000987.png,0035_soft,00286,0000987,"[256, 256]","[256, 256]","[256, 256]",False,False,0.24053955078125,15764,3.9235496616790955,2.962089811276829,0.016231680288910866,0.007693277206271887,4.278526861663762,0.020770644769072533,0.7566128969192505,0.393218994140625,3.5319272716583985,0.016231680288910866,False,0,0,143,pred[143] <-> gt[143] <-> mask[143]
144,144,144,results/B_mask_20_30_reliability_inference/frames/0036.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00288.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000991.png,0036.png,00288.jpg,0000991.png,0036,00288,0000991,"[256, 256]","[256, 256]","[256, 256]",False,False,0.230133056640625,15082,6.473281709565332,7.060888439436171,0.220322847366333,0.18126189708709717,6.312026452646524,0.22848083078861237,0.7041535377502441,0.3210601806640625,6.964245010923301,0.21206553280353546,True,0,0,144,pred[144] <-> gt[144] <-> mask[144]
145,145,145,results/B_mask_20_30_reliability_inference/line_debug/0036_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00290.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0000995.png,0036_center.png,00290.jpg,0000995.png,0036_center,00290,0000995,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2151336669921875,14099,3.7363499547975696,2.6510780536932623,0.007504747714847326,0.004151641856878996,4.088166151902607,0.00922231562435627,0.8035569190979004,0.3938140869140625,3.214037546992779,0.007504747714847326,False,0,0,145,pred[145] <-> gt[145] <-> mask[145]
146,146,146,results/B_mask_20_30_reliability_inference/line_debug/0036_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00292.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0001004.png,0036_reliability.png,00292.jpg,0001004.png,0036_reliability,00292,0001004,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2693634033203125,17653,3.8717473927152293,3.6074453770270805,0.015882650390267372,0.015882650390267372,3.973392809641156,0.01503768190741539,0.8364859819412231,0.272705078125,4.923297954611314,0.015882650390267372,False,0,0,146,pred[146] <-> gt[146] <-> mask[146]
147,147,147,results/B_mask_20_30_reliability_inference/line_debug/0036_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00294.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0001015.png,0036_soft.png,00294.jpg,0001015.png,0036_soft,00294,0001015,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2329254150390625,15265,3.99933189305147,3.057666680901187,0.01566893607378006,0.004026631359010935,4.330987115233437,0.01876651868224144,0.8605101108551025,0.1841888427734375,3.1632220047285617,0.01430556084960699,False,0,0,147,pred[147] <-> gt[147] <-> mask[147]
148,148,148,results/B_mask_20_30_reliability_inference/frames/0037.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00296.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0001036.png,0037.png,00296.jpg,0001036.png,0037,00296,0001036,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2147216796875,14072,7.855716929454253,8.977961893484093,0.3132518529891968,0.3043614327907562,7.593384202509387,0.27663323283195496,0.7681313753128052,0.38494873046875,7.861725239180876,0.3132518529891968,True,0,0,148,pred[148] <-> gt[148] <-> mask[148]
149,149,149,results/B_mask_20_30_reliability_inference/line_debug/0037_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00298.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0001037.png,0037_center.png,00298.jpg,0001037.png,0037_center,00298,0001037,"[256, 256]","[256, 256]","[256, 256]",False,False,0.298583984375,19568,4.705191546880218,3.919974331094883,0.008032732643187046,0.005725514143705368,5.0879548414340805,0.011505109257996082,0.8021833300590515,0.3199920654296875,4.835460311951778,0.00699923699721694,False,0,0,149,pred[149] <-> gt[149] <-> mask[149]
150,150,150,results/B_mask_20_30_reliability_inference/line_debug/0037_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00300.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0001061.png,0037_reliability.png,00300.jpg,0001061.png,0037_reliability,00300,0001061,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2116241455078125,13869,5.1446166641989235,4.377323371513882,0.024710556492209435,0.023598311468958855,5.375949629599459,0.02343294396996498,0.8371502161026001,0.36273193359375,4.662475139689194,0.024710556492209435,False,0,0,150,pred[150] <-> gt[150] <-> mask[150]
151,151,151,results/B_mask_20_30_reliability_inference/line_debug/0037_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00302.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0001065.png,0037_soft.png,00302.jpg,0001065.png,0037_soft,00302,0001065,"[256, 256]","[256, 256]","[256, 256]",False,False,0.21600341796875,14156,5.633857318088965,3.6374708553651285,0.027120940387248993,0.006509287748485804,6.395120614752515,0.03243274241685867,0.8498024940490723,0.199432373046875,4.810669708935408,0.008015784434974194,False,0,0,151,pred[151] <-> gt[151] <-> mask[151]
152,152,152,results/B_mask_20_30_reliability_inference/frames/0038.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00304.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0001066.png,0038.png,00304.jpg,0001066.png,0038,00304,0001066,"[256, 256]","[256, 256]","[256, 256]",False,False,0.249603271484375,16358,8.582188909749853,8.989029375599282,0.2819877862930298,0.27808934450149536,8.45489184825091,0.26165303587913513,0.7820074558258057,0.4657440185546875,8.26965891987116,0.2819877862930298,True,0,0,152,pred[152] <-> gt[152] <-> mask[152]
153,153,153,results/B_mask_20_30_reliability_inference/line_debug/0038_center.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00306.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0001070.png,0038_center.png,00306.jpg,0001070.png,0038_center,00306,0001070,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2714385986328125,17789,6.604317828634913,4.665995717016711,0.008951439522206783,0.010543164797127247,7.625770461014371,0.012002363801002502,0.8319768309593201,0.3372650146484375,6.1955669219532385,0.009364224039018154,False,0,0,153,pred[153] <-> gt[153] <-> mask[153]
154,154,154,results/B_mask_20_30_reliability_inference/line_debug/0038_reliability.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00308.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0001073.png,0038_reliability.png,00308.jpg,0001073.png,0038_reliability,00308,0001073,"[256, 256]","[256, 256]","[256, 256]",False,False,0.260589599609375,17078,7.2377571945145185,5.79627648717183,0.019868047907948494,0.013179241679608822,7.886350072943554,0.024000102654099464,0.8156209588050842,0.2321624755859375,6.4001854804520395,0.018905580043792725,False,0,0,154,pred[154] <-> gt[154] <-> mask[154]
155,155,155,results/B_mask_20_30_reliability_inference/line_debug/0038_soft.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00310.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0001081.png,0038_soft.png,00310.jpg,0001081.png,0038_soft,00310,0001081,"[256, 256]","[256, 256]","[256, 256]",False,False,0.2262115478515625,14825,7.919697964820234,6.38169102788005,0.028427502140402794,0.031396448612213135,8.495808606755347,0.028429893776774406,0.7823629379272461,0.2230377197265625,7.7312667235149775,0.028896963223814964,False,0,0,155,pred[155] <-> gt[155] <-> mask[155]
156,156,156,results/B_mask_20_30_reliability_inference/frames/0039.png,/root/autodl-tmp/Inpainting/BundleFusion/B_imgs_gt/office0/00312.jpg,/root/autodl-tmp/Inpainting/masks/irregular_mask/mask_rates_20_30/0001085.png,0039.png,00312.jpg,0001085.png,0039,00312,0001085,"[256, 256]","[256, 256]","[256, 256]",False,False,0.206817626953125,13554,10.523949432152333,9.398438719949445,0.353023886680603,0.3061169981956482,10.8725829257452,0.37051624059677124,0.6920143365859985,0.359283447265625,9.981448312787602,0.34349608421325684,False,0,0,156,pred[156] <-> gt[156] <-> mask[156]
